item_id,item_feature_0,item_feature_1,item_feature_2,item_feature_3,item_feature_4,item_feature_5,item_feature_6,item_feature_7,item_feature_8,item_feature_9,item_feature_10,item_feature_11,item_feature_12,item_feature_13,item_feature_14,duration,release_year,genre_pop,genre_rock,genre_hip_hop,genre_electronic,genre_jazz,genre_classical,genre_country,popularity
I000107,0.8743946702766459,0.5605765407164802,-0.9888092977663265,1.5959248010550173,-1.0038435513150104,0.34885581119818304,0.05623383349177765,0.5745925575787244,0.3108622290851033,1.4294836397058819,-0.47114378681352154,-1.0717347961154453,1.7878638399252973,0.6735531803544208,-1.183849863317456,286,1972,0.12633679694022337,0.07092727060309527,0.167541251162641,0.1757833292603607,0.21643590270275762,0.1973377991673033,0.045637650163618745,0.9301961378996926
I000108,-1.9900871627617893,0.8287233225135275,-0.5980505603997587,2.297798661122958,0.657180354785076,0.24975774566283554,1.0148957820900817,1.6992251419621054,-1.2334484065456066,-1.0709155929200473,-0.5385663911456475,0.6667372884302768,-1.1877359686777071,0.03536936365113118,-1.945766968424685,378,2002,0.28537885871490937,0.18862566441975792,0.028689807204194718,0.1786359491012184,0.038694985613263656,0.12161562115930377,0.1583591137873522,100.0
I000109,0.21533202141656874,0.3957192172390574,-0.8401368427323456,-0.02676945737063536,0.7161656631547356,-0.9155394395142067,0.5838715630676208,1.4274768876851474,1.3851749781616711,-1.0981685410596078,0.05845345405046087,-0.4276125597429824,-0.08541334399152511,0.9278575633723468,-3.1747350837864783,287,1970,0.17526359238589154,0.20702275937801082,0.2140053201072609,0.004188637175404662,0.1888048976676875,0.0030594417537975426,0.20765535153194714,6.252389644478223
I000110,-0.7774192107883179,-0.5783114908337474,0.7241744169119608,2.085035907901154,0.5449100537252528,1.118379957929554,0.5968576837083303,1.20603240116446,-0.05820339748800283,0.2872910222838787,1.6063002136101756,1.3816625491962344,1.7455645146357828,-0.19845986243671293,-0.5978708205819038,232,1996,0.038368113401124636,0.23386541152214957,0.2005508727396387,0.09694151751830991,0.059135342749310434,0.15296982993078,0.21816891213868683,76.11234046469973
I000111,0.30503216359703134,-1.570325402544794,-2.1806632248262554,0.5224255076295953,0.7780582969818569,-0.21962967609740924,-1.7445154541906167,1.792530963656023,-1.187203087450285,1.0776720805911313,0.08320768409121772,-0.10162534978878664,1.3313550299013812,0.28623639502045745,1.9442481375099405,507,2005,0.21336686188126883,0.05145213208319696,0.1461040970465405,0.15448956966353697,0.23795738646278017,0.08086692738200264,0.11576302548067392,100.0
I000112,-2.180033665636984,-0.07959531335803402,0.3012027786161736,-0.021153105792523164,1.5788229488801173,1.1664438483775914,0.19914948057699813,-1.080020123094908,0.6428667802272177,-0.00034806120857943935,-1.2586934406443233,-1.2759346760865058,0.8446500834776106,-0.8495259468814826,1.1469412271256516,366,2020,0.013547966866824952,0.08072708767506206,0.24207309653308268,0.12666328296663715,0.22398719401124367,0.2434342712082545,0.0695671007388948,36.6017064830119
I000113,0.310414944226582,-0.6675194612581651,-0.37061677429236756,1.4857118375657625,-2.575634327525866,0.20634984088229233,0.26468488834469267,1.8861303861552086,-0.9780934531848381,0.5022359176544847,0.6228516644061569,-0.9341117312003807,-1.0576893829993703,-0.4211578793166271,0.9042484804637275,89,2004,0.14661782197422685,0.19967249973822493,0.15486675471061695,0.10983923540981698,0.1640747047277447,0.06241298996623191,0.16251599347313778,5.172018177780435
I000114,0.11692338876553503,-0.20655601792095798,0.3676069766372812,0.723737917750298,1.2000900082904686,-0.5801852569134638,-0.1329974969881975,0.6145867068171802,1.4802286770813466,1.4510653809621095,2.7455665387041064,-1.0852070099208706,0.7819762273008912,-1.7653788410380498,-0.19028898165775718,589,2021,0.03282180974045873,0.17973110650067345,0.025060927597454,0.01051704339541137,0.23033814818257037,0.26355678437817753,0.2579741802052546,39.21181378076323
I000115,0.7773593563436527,0.8244704110629801,-0.7945300983948251,-0.39385298899796056,-0.1778553989000814,0.44905548193525574,-1.2090692292098244,1.2747926764328523,-1.4971936308453622,-0.5587284557672493,0.4564269083535512,0.14425082719518914,-1.3211611730656707,0.87228172437624,1.9771934452836604,411,1970,0.1628930721754783,0.11475826850590859,0.09737647873626325,0.06400240125342097,0.09698091665692354,0.27468492122358007,0.18930394144842524,0.2763025337647873
I000116,3.098634079385212,-0.6551459926499283,0.2222236846125428,1.0001307851014505,-1.3715397338041386,-0.06125836781023208,1.773140624820368,-0.8216064396938053,-1.1326353548333834,0.4768713592050348,-0.10440168054563585,-0.9112977593154205,0.08157932146620515,-0.3773249546941465,-2.0750742706124616,156,2016,0.23468605746966667,0.14308125142369482,0.2245905061925854,0.05026280440163779,0.06482280520031435,0.055905163448184914,0.22665141186391624,1.418449181534136
I000117,-1.3369859046391253,-0.9000993386242342,0.9073427295892562,-0.40773711087426057,0.9668846437051587,-0.08504604969421219,-0.6579550502902558,0.01198370777638433,0.8596347706755046,-0.291226302498019,-0.050776638333619825,-0.9671544097635475,-0.6536030818954849,-1.1223558859708531,0.9322597916495772,572,2018,0.15440419790408408,0.07387930140398814,0.019744059508500205,0.4160093990492232,0.0329878279082215,0.19393544954351347,0.10903976468246926,2.8406898589680396
I000118,0.2977682282768435,-0.05439298694867315,-0.8810661985761762,1.1883376454022687,0.7325882227158693,1.0051455019293813,1.2944480054661622,-0.9421086178254235,0.02214206349368671,-0.2798644769604226,1.6885592900156197,-0.45109246596407643,0.24558002976821564,0.1555858522521751,-1.4202624398726558,105,1981,0.13279061530991942,0.2141567998386867,0.1518419681815453,0.07174903606861528,0.18879302915403373,0.01271864519997866,0.2279499062472211,0.18603549120957075
I000119,-1.2098987739109777,-0.6698940776877783,-0.8631362732065767,0.9574720485785175,-1.2128051737328225,0.5181283189786082,1.1197065179602097,-0.6270552610196376,-0.11770750210827324,1.8793162335779368,0.49983995787837576,1.1415880703241013,-0.6103937712703951,0.3765904144744901,0.0983121224069002,292,1981,0.11653036321912412,0.2603295001443564,0.12334540970855103,0.2237011443673097,0.06657413974833928,0.16692330522017734,0.042596137592142286,5.177787814114414
I000120,-0.2804429080291768,-1.1193983691048557,-0.44125469822743296,0.3013588655697857,0.7711971652152891,0.24499226576151234,-0.6429658469276143,0.768504514403018,-0.3321303844961397,1.1712332380440091,0.69372583407071,0.22831181221110075,0.07168568062800969,0.22506770836877682,0.38603466362943945,513,2015,0.2567152104267766,0.18015187957610165,0.07517879056294224,0.09744005434747127,0.1188685391757939,0.13172063931015357,0.13992488660076072,75.49202660292637
I000121,0.31453322933289496,-0.8117402637206046,0.8690319783039472,0.396013391017058,0.013206229460029676,-0.7485004981755994,-0.9088118399121864,0.290030672825279,-0.045948739963137204,-0.8941251016749369,0.38464877838590583,0.21388174643686347,1.048520683745607,-0.8844020439150722,0.6865015037544385,449,2016,0.04859730641209884,0.14601252567369458,0.16173817266483748,0.1446941642720905,0.12386576084749755,0.21951182247875334,0.15558024765102776,26.527178302530224
I000122,-0.7075153586713298,1.548209806315922,0.9245995306769738,-0.23548447495907238,-0.28834174511226635,-0.8066565396322886,1.6204796534617123,1.904956296737358,-2.4639254574282483,1.1366064920476133,-0.8330507511047848,0.6366998126448691,-0.00822600546521095,-0.6377115648039064,-0.06398032640690457,517,1992,0.12477288542557463,0.13024511391177282,0.18096685481748195,0.0023650530710299785,0.20746915376050334,0.21206753274877882,0.1421134062648584,100.0
I000123,0.5812519897728351,0.4957748192460589,0.5422747293751057,-1.7789104219969192,1.5322976720024253,0.7736863941749421,0.0420151156332892,-0.16381527649472244,1.9095340167924235,-0.5854511438000854,0.576446199021038,-1.0957485174263961,0.6619910265954911,-1.8758166285208153,-0.8145665529854369,401,2015,0.23435202678808192,0.21500340599732456,0.016825455412366668,0.07141814230415391,0.18954102520822663,0.12234513404060492,0.1505148102492413,100.0
I000124,0.7485059278264062,0.5047782123587219,0.7170398063474775,0.8908619241890972,-0.9654481482468491,0.5949169745019214,1.2746421033560786,0.8698039780045713,0.2524789243276523,-0.9340443785000211,0.39705373072707084,-0.8860681595074168,0.7170708532880081,-1.18414518281554,-0.8111644780197563,220,1981,0.25515160791056946,0.36883868818525917,0.08053638535478305,0.005156452208002723,0.04996445796161489,0.15358713053859646,0.08676527784117424,100.0
I000125,-0.44327277805052206,1.176449490717632,-1.4145410966615397,-1.1520923312147708,-0.24677259703447776,0.7286637439853079,2.5834018034556463,-0.5643408824641782,0.6154907216040604,-0.8433741740384595,-2.2367828530719103,-0.02673230990649995,-1.6418232075218793,0.8047119652103049,0.7494072819923651,489,1993,0.19872033775162415,0.014981395014586533,0.12428083693372166,0.22671457584742566,0.04658565678761608,0.22248734820645039,0.16622984945857547,5.591601158803819
I000126,-0.48008005379854357,1.6929784372777466,-1.1159058948919267,-0.28953633241536425,-1.4876834033745145,-0.1475859758977931,-0.3245948766674753,0.053356880744797,-1.5918055775967903,1.4161458094158275,1.1715942285957575,0.21366058844966435,-0.7668501133058511,0.49194072321066995,-0.7321263156998743,513,1991,0.26304579164388003,0.044249067071141464,0.1115133826345695,0.20759574690187702,0.16141681868820362,0.1588415157964912,0.053337677263837285,100.0
I000127,0.8920304336436282,-1.9694648821679723,0.054636615294162603,-0.2840995399615232,0.46033945054959746,-0.46105990941930625,-1.5293663525358798,-1.6112344170381911,0.24844490880068493,-0.3198198337947132,0.6315779103574559,0.48508235112781295,1.5130481096256565,1.2627088750556195,0.12268200359143877,226,1981,0.08347871117968586,0.2399276871830631,0.014652962496498351,0.21775402843357844,0.22687501655131237,0.032078048606013786,0.1852335455498481,100.0
I000128,-1.6485023820781717,-1.018077928714786,1.0905650891824175,-0.4247760869324345,-1.127222960719398,-0.6463971479879667,-0.44436402442410206,1.151485814516497,0.39389836404074374,-1.3107817224582803,1.3288685161564937,-0.9744025127534173,0.5426893021738121,-0.07169823470311606,0.49776709857931095,438,2001,0.058652038371312866,0.14969871036938825,0.2846528441956351,0.02268937885276123,0.03350956353743333,0.28594068528689176,0.16485677938657745,4.4005788611026775
I000129,-1.197392211030264,-0.13333441300295742,-0.18277422521263817,0.41702663166520204,0.6904252205212095,-1.820536339063873,-0.4865913653507003,0.4113495676335923,-1.395302459917236,-0.870391252206604,0.42022280142827595,0.5196039488540033,0.07196193630328047,0.08709085127621523,0.30296202219982943,411,2010,0.27828438583421794,0.09130034586039303,0.004148737078704437,0.0036549512896010433,0.23521050307900782,0.11120864177090675,0.27619243508716895,8.525029732670175
I000130,-0.08575814306170111,0.055225647647444275,0.3508951907034286,-0.3024526255799743,0.23354458023880612,1.435955492748102,-2.0939536621669066,0.7831194376061378,-1.759226670388411,-1.1420002270580552,1.6439562766938216,-0.5330471072051125,0.19916018327351298,0.4533176505113345,0.6238777053072534,111,2014,0.2243279666550409,0.058824441955875516,0.20531563790388266,0.0035334904069572004,0.2025144416709929,0.12069367162684465,0.18479034978040604,6.384091019654441
I000131,-1.4767676184282141,-0.0862610041884909,-0.660827692641461,0.4461129404149594,0.14383714877566525,1.2835063180550248,-0.5377585581820968,0.29045499051453233,-0.725603550400088,0.4980326894875599,1.0268876950530634,-0.37494227695512133,-1.9156587358486536,0.24262815138519075,-2.006100699364647,503,2015,0.05010443262295014,0.12417368214155043,0.16935841856769396,0.2435896220888445,0.10086122988464719,0.22093844666179735,0.09097416803251641,12.837004187472822
I000132,0.21188134760889155,-0.41356137270545396,0.2976114610806892,0.9899469171872686,-0.9413000164566623,-1.7471747405260285,0.10836457175780399,1.8880411617000885,-1.1289322470635454,-1.3660549162137368,-0.41862244565300427,-0.8779380445513449,0.18424253603196952,0.07028249559306561,-1.2661915699954267,280,1970,0.2608897586811267,0.14353738390167298,0.2714829688612996,0.05878525504140074,0.02069039001217446,0.11991025876831592,0.12470398473400959,100.0
I000133,1.969662631836635,-1.0762612739959403,-0.1274617145994555,0.027467836402717247,0.5376704869914546,-0.602722450634896,-0.5565731992856211,-0.12567434978631853,1.4223180527301986,-0.10845607930723292,0.9737804126560362,-0.9586834180754377,0.36972364135026586,0.21890862867083855,0.30123978302526766,289,1997,0.11609250600065936,0.3169613505543232,0.06049139808496544,0.1281684973813758,0.1265296161181905,0.09488682990275256,0.15686980195773326,6.4706690329668
I000134,2.2011677872317756,0.6855494033930385,-0.33176439458075385,-1.406151358279322,0.8559211541841897,0.9729941441459213,-0.5288124072992627,-1.9801589351058086,1.059028134398783,-0.0007232696100586506,0.3179864350426394,-1.238314999867951,0.14258015341703648,0.020566744517282323,0.5130880016020603,436,2017,0.11330439299130797,0.10431645985158167,0.23972924229248085,0.1094101148658538,0.16115539663917014,0.2592246293672847,0.01285976399232081,11.746829714808547
I000135,-0.9270823259459886,1.3967417044709816,-0.8750480196104351,0.28434315344658834,-0.6174732584774699,-0.5224960226509501,-1.0469806744898837,0.39386593096733563,0.4534084623212411,0.04487046875105188,0.7806943976744478,0.5431053866868158,-0.15068364890809757,1.1346722736825803,-0.09988646643889164,86,2005,0.31849012572371416,0.168458565765699,0.14513812939384396,0.23202026037983436,0.05407807764827584,0.07790477301777653,0.0039100680708561465,100.0
I000136,0.8567902119304762,-0.2603054306994479,-0.27103768178805787,1.2709844216816266,-0.963971235689071,-0.5394786824485722,-1.947341903217378,-0.8225318413983065,-0.9986524633740534,-0.8149141898394144,-0.1749819570961532,-0.5114668643548251,0.9201897704718967,2.199380003292797,-0.7101286005866688,286,1993,0.032115911124662604,0.17361358867665094,0.16501769128152605,0.19509339326790875,0.029509764716109922,0.28352172599310543,0.12112792494003632,79.08091206024483
I000137,0.9673370632902736,0.18748252145915825,-0.6598183786302775,-0.22872215621159508,-0.7807164076899424,-0.5926080989823722,2.001146952403797,0.602791807333384,-1.1704658964657577,-0.5672575871209143,0.3099228072960944,-1.1987395309320679,-0.41639094733096366,-0.12549555443732568,0.9347735834369421,391,2000,0.15892193959867776,0.060046138996837584,0.16311188019738915,0.2095467115302164,0.12261716615390522,0.06509418951895057,0.22066197400402335,10.12461668952929
I000138,0.289759035640186,1.9981749385972365,-2.488964506029449,-1.3588499356592658,-0.2201371858987595,0.03737345434738045,-0.936278000174152,-1.019128267628119,0.6627116360333057,0.328635751987096,0.8215966080882461,1.309477556916222,-0.23375128898154515,-0.8486526969970977,0.22459197303812858,464,2009,0.32917812865981577,0.13755978768686355,0.016849333428633328,0.11984142633737713,0.16069880506283019,0.16709242290674423,0.06878009591773596,0.29311713873426903
I000139,0.9710638153550261,0.4003136787715844,-1.6149328171953146,-0.3235946250485264,-0.5400955456568262,-0.63467079871991,-1.5443898179281972,0.29757211984383686,1.150644474030303,0.24414282249349067,-0.9108923081031648,1.1102956919213174,-0.7040546282684709,-0.11896781462719258,0.7538216331248964,325,1974,0.20904823945758425,0.19538409302061388,0.21225615633797368,0.0317137657116939,0.074535483847173,0.1699479863042583,0.10711427532070307,5.647872940029077
I000140,0.053456504201601376,-0.26107581511687117,-0.010279603788988059,-0.10333094853816559,-0.4292253289245103,1.002336198048013,-0.16821933492464186,-0.5553501718935163,-0.2399577748257016,1.030343725297849,-0.6015684752419731,0.25680328696374854,0.6431154273600689,-0.3917983315127213,-0.5951236454576165,420,2021,0.0909785991048195,0.05312518579469035,0.23462740133382584,0.1791131882835223,0.19447675750379007,0.1871742033327916,0.06050466464656026,9.976586131686059
I000141,-0.7244207235906942,-0.23353158613209118,0.04873702396106916,1.1858686217024317,-0.03904148158478395,0.9597922580876376,0.4450926894235803,-0.4550168580410206,0.8197321034831706,-0.48700895721835835,0.15753878924807221,0.2151439262814398,0.03045693163684121,-0.3544881363599727,1.357943400505089,488,2012,0.0828143130138801,0.03024327229542131,0.2499286505750305,0.16234577435287947,0.0926960349061727,0.20414188790586224,0.17783006695075373,0.9292116762757852
I000142,0.6934772233413495,0.9375664159825678,-1.0582081371701406,0.6463361969652293,-0.22670991310401198,0.726512982826522,2.4394345581188226,0.11309776748157785,0.07911029006528499,-1.6129719213229354,1.295919933986946,-1.3116294152000103,-1.3651391351870266,0.639400853529586,-1.225817416353825,367,2002,0.23194240126756552,0.07075769468648581,0.15583569977322137,0.1979284367267811,0.13225157187510478,0.19534610984899403,0.01593808582184747,0.69231068269483
I000143,0.8169247931467946,-0.9386846492236997,-0.23299726759103667,1.3565862030467413,0.14883627239010314,-0.9650430898079174,0.7901394164814499,-0.9979201951679156,1.1150540554573174,1.3034320901914165,0.03219622932484964,-0.7200180814664018,0.04558549290823068,-1.1632104195809436,0.9687543283594369,513,2010,0.22877095658795138,0.02407014696618008,0.029879495316353994,0.18999732106313824,0.07953349780453417,0.20207800291899725,0.24567057934284495,5.256100947447335
I000144,-0.889728113996757,-0.32280533746629303,0.7657360811207217,-0.7812433490333411,1.247007268677878,-0.5544712491113534,-0.05085028452319976,-1.005495503012311,1.0048458426359714,0.7140434672689833,-0.3173445291366366,-0.14291049389905616,1.218188325512111,0.41978816614763864,0.3261306267625444,94,1988,0.04833824159879861,0.12675949640509,0.1726466360349975,0.12234937193092259,0.17627333216891664,0.24108825579971685,0.11254466606155797,0.34095975156699154
I000145,0.773476197858999,0.44051420052309104,0.16480632131362422,0.194702984115366,-1.8426796682677493,-0.6907537244974202,-2.878092714547633,0.7136781577145646,-0.5735269672808107,1.1060995156729814,-1.8083147009917198,-0.7061838370829933,-0.4650380356842909,0.8261515189001924,0.348326817967435,351,2014,0.11666968056908741,0.06734356313233221,0.002565704543308606,0.3207708011714809,0.08956596914352652,0.23604620464741882,0.1670380767928456,67.63198621021705
I000146,1.3346386740504277,0.8903829118072152,-1.394152729029799,2.025683324421602,1.5846949012415015,0.7495783594304652,-0.11414299363316485,-0.9935867946410092,-2.5628093753603447,-1.4225288486604866,-2.482397962202856,0.2901289446871837,1.5812149544411103,0.5676050060521928,-0.01438882389311075,79,2005,0.3451604939202438,0.18710595487892392,0.09158736259339922,0.3167476251229331,0.009512305659644485,0.019964278798073918,0.02992197902678174,21.325635135140367
I000147,-0.3515498895544231,1.2881730432356808,-0.24499034244314266,0.9424611733027968,-0.04584054006163118,0.5293508288499469,-1.30197178435883,0.6350530152723162,0.7127084843318028,0.004012711735679725,0.7766837427791099,-0.6968595519865072,-0.0776592623075148,0.3578797775191555,1.5039615911646933,301,1994,0.0112484333216234,0.15016410877032196,0.07035885793328835,0.15298413203344977,0.23606741317597305,0.20012183103312334,0.17905522373222027,3.8102966487929324
I000148,-0.20495313078466376,0.4567904228436753,0.07351099101685986,-1.9010844499880335,0.3011828662581581,-0.014588467360849212,0.4179643193059742,0.1609628431169898,0.720466742307636,-1.3830373663676097,-1.4450946240203808,-1.0534605901657266,-0.47599863300291134,-0.0379125208557745,1.9596952312992875,171,2011,0.24764810413857907,0.078243541538206,0.06215682916767347,0.2150461028988995,0.10999826965787154,0.17131399642737338,0.11559315617139695,8.051019945777984
I000149,0.15190239727085747,-1.3214985113195679,-0.4047175508691885,0.5183217361090012,0.14763260454576085,-0.6423178988219519,-0.1294983889987804,0.38594413000611266,-0.05883118709643281,1.7334967411284652,0.6504670567863594,0.10923195154805736,1.2598068457917526,1.7348409330684103,0.47893353224849716,394,2001,0.3020364530903517,0.2033087127546017,0.011445285556544357,0.17817693359015402,0.03255284614313216,0.03962645574194743,0.2328533131232686,3.7947210542560827
I000150,-0.020448899828343612,-0.6676481069734282,0.20652323277846263,-0.17440055450319727,0.6112819912467287,-1.2183018864317934,-0.6301725432438748,-0.7360066245990196,-0.10133288874329215,-1.4505966939390933,0.47999927689545335,-0.43609453866575526,0.41303631813583347,-1.7748194430071325,-0.9589281420737608,437,2021,0.2606313564170358,0.08846562696938728,0.00812079060366278,0.03435629487548641,0.16086780843567353,0.18872697234706226,0.2588311503516921,100.0
I000151,1.2692815332803795,-0.21336225489228805,1.9258927021559566,-1.2121853972429464,0.031018952068706758,-1.0871452095409286,-0.07255844469959905,-3.0328780869062157,0.8385761202233164,0.6229429415672635,1.3264880673845854,0.573981828826372,0.3302245459472439,-0.6803859954879492,-1.00156198184248,532,1980,0.05989374882421103,0.11712411154898891,0.10424826472622543,0.23886754959938428,0.019537878910765586,0.30833049278410696,0.15199795360631776,1.1785217937493342
I000152,-2.4261453128786172,1.5953050258827028,-1.109665343591313,-0.364802562071388,-0.7793636315982517,0.9309560547893501,-0.08450531599856169,-0.5076249134585258,0.8232631040058317,-0.1826377151903721,0.8890908670044612,0.5879153615220111,-0.3245620566381496,-0.4344961429721651,0.047176386216754,307,2004,0.20108552765511478,0.11033614327546519,0.2240942335001191,0.10132268959151564,0.12758959598906927,0.1767178005334684,0.05885400945524756,14.57523842524437
I000153,-0.8119311570945371,0.183911497318421,-0.8563411604816002,0.2920923462788188,-0.05840188801460751,-0.634083418108592,-1.1972684618302114,0.6702194222103107,-0.4720441546747486,-1.1236127117060686,0.2320753481777846,0.21899146159771585,-0.5505026573069053,1.3817339559492998,0.19133562338053064,283,2016,0.16661975912272153,0.07702792992185502,0.24180564575244845,0.23652066806128713,0.028182713886818277,0.026591018563122633,0.2232522646917468,25.204599495858474
I000154,0.5065037013933217,-0.2533994102777503,0.44646874863008146,1.2635016774263959,-2.3817625104332736,1.8571955138704301,-0.9491437945683374,2.050968724657769,0.49461660859653367,-1.026814731883731,-0.8847981031761492,1.5338383424343291,-1.4096145531798587,-0.6474634815623879,-0.7669869644349087,413,1976,0.1578733267735373,0.003056247620714205,0.210284134332489,0.17460181975241135,0.1862802824089232,0.1728129888780086,0.09509120023391622,4.566684111086811
I000155,0.4492743712467053,-0.3313930021486124,1.5935211406239604,-0.03613776326541562,0.6805993412063305,0.7645452168777104,-0.4861900689615865,1.501052811418648,0.25253591712435874,1.386713268923829,-0.21689955092014973,1.0278223567956892,-0.4876537642420485,-0.1665356864290166,-1.3552931096177978,68,1980,0.10106820440363011,0.007941405678960413,0.2962094846718601,0.126510045274653,0.2344468189102097,0.10055822445108109,0.13326581660960582,2.3298940152243697
I000156,-0.5969004531372183,-0.6232843267322603,-0.35173600811563,0.04231744545709264,0.7729160105002006,0.08474466800202689,0.28505706315980894,0.20762089153838761,0.02417195347566084,0.49908411853845025,-0.8863985503752209,0.3899123067300938,-1.259413402189403,0.5570296555530495,-0.1368941146356317,305,1980,0.11274930550729229,0.25719421037607515,0.005186598969856303,0.05763994076756673,0.07491030990761567,0.2591926298564616,0.23312700461513225,1.0980256965101054
I000157,1.4570955956952718,-1.2706345104864147,-1.6473289580389134,0.9929241263899099,0.6344316309348249,0.07266667056148196,1.18227763698992,0.8029030610197356,-0.9247226523277808,-0.34815293237440786,0.314799629716732,-0.17411327071660687,-0.5149933534423866,1.0642620260432185,-0.31244673058975664,195,2022,0.18380881781618752,0.1481502939802757,0.05946879237900627,0.3221218334176801,0.01674332104804384,0.08482695973531675,0.18487998162348962,100.0
I000158,0.6299014325004244,-0.3401228948352114,-0.5276601539849342,0.8023556196521444,0.27489686814160924,-0.8293449312927736,0.8835075385434208,1.1894707141172198,-1.0822727878781737,-0.6724702902145941,2.448680870099739,-0.920651361169597,0.009883570546989517,-1.4405918193485596,0.00521286206966166,216,2004,0.03477635574821951,0.18222768037910464,0.21486997974241628,0.11122311748068868,0.11422532273607765,0.15176801634055853,0.19090952757293478,15.897300696079535
I000159,-0.43553791363393346,-0.31938371615102196,-0.1960936594046189,0.6973153021349814,-1.4108876601548812,-1.4721676504028858,-0.0438696713156929,-1.854276696444057,-0.2229986154089567,-1.4000252734150154,0.729777028195151,-1.4448635554524147,1.1356705602604693,-0.1696792480568345,0.9662118920012194,64,1986,0.31256144269411784,0.05359803115214612,0.03272731354333424,0.06551942912707806,0.26560955661217267,0.08242605449396209,0.18755817237718905,1.1377556131264255
I000160,1.766323135140946,1.9167080149683693,0.3810229641818038,2.0105062449855526,0.22475244157245738,-0.3638282480444621,-0.04795278393772478,0.937067416887399,-0.7529089190166677,-1.0239453198294437,-1.1849357875907467,0.6435508044047258,-0.1669235130991431,0.6032806825571618,-1.535447427250994,599,1986,0.062223526129164174,0.12290813907424933,0.08454789711881759,0.3897868351018839,0.12150801370289593,0.10064811548487121,0.1183774733881179,4.781819320626561
I000161,-0.33675707720381737,0.0990689287745282,-1.0517473251080032,0.46472926988517904,-0.846062655035714,0.7945127281074057,0.9371411806157748,0.46451732616912034,0.41691746371101135,-1.302145612394028,0.029822381209872868,1.9509187648420838,-2.57385711587143,0.7590648863687784,-0.18722343920948809,430,2009,0.18438238338639987,0.08232551169768929,0.19983077445153094,0.15117666587490336,0.14630479884071,0.042818631607344705,0.1931612341414219,2.0291716672464966
I000162,0.17031717096162202,0.9546936431074309,0.9782014610242322,0.6320098523323316,1.0131566993362506,1.102435124879118,0.49460655368728196,0.39267934428676354,-0.8460273718819662,1.0436542213390037,0.3867978793338697,0.9770816981205126,-0.07922099795105247,1.1659549409333247,-1.5220435971943649,571,2002,0.031476793606456686,0.11985025305625584,0.15790623966118908,0.07563907978484376,0.06385812443757552,0.2658116190365311,0.28545789041714803,6.176606090485515
I000163,0.0931159332028528,1.6807606451667427,-0.8058987314088121,-1.413357097125522,1.4340092791823074,-0.45803338321812814,0.8393586287556055,1.570452853256464,1.3626478986119035,-0.2838015468167825,1.638763842732893,-0.150470036300343,1.845615467485423,2.654302496888551,-1.6424925785264868,183,1992,0.2457879371930954,0.24221997257606218,0.15269694309760862,0.22769675729415714,0.00012699340397986846,0.08643479714155224,0.04503659929354461,56.614220759082194
I000164,1.3353635374911728,-0.6739642207262712,-1.2227975762713355,1.2962525353676368,1.0131507966635602,-2.4105392975676545,-0.9852369458521404,-0.6563020413979372,-0.700726120948047,-0.05655706320701761,-0.5221856232941858,1.0194486377337773,0.46959433367805664,0.33108539165027323,1.295604184752139,166,1977,0.1480509216444748,0.12053090096041066,0.18713300059420118,0.07448213327421466,0.19243550095727976,0.11519222605215283,0.1621753165172662,0.5643867048004725
I000165,1.4945398008677244,-0.9781728196727298,-1.356165619038405,-0.18715304137384084,1.4117948748252502,-1.5171431292715987,-0.3773860902315197,-0.03222716912500597,0.5368351352347356,0.6738915433268867,1.3867997809979296,-1.3533551218184825,0.44328445655650495,0.8055659470520777,-0.18936982829074447,442,2006,0.22008149096814528,0.18664913666862562,0.024373755381425822,0.20484241225255856,0.023988765626964493,0.1981808585746913,0.14188358052758893,33.948898929199146
I000166,0.24447256965506575,0.4592535495254873,-0.6555048399378685,-1.045345736939338,0.4503124527611556,-0.9431940797815815,0.3208677945705385,-0.24308324242601895,0.7722837799473553,-0.026299788285345647,-0.8888762341520915,1.612444247585798,-0.2152103800023417,1.0857376605924183,-0.0940400211766658,299,2008,0.10375872287764505,0.08962057473425526,0.13133580297123962,0.09407654371857394,0.1355138373674558,0.2884251886530158,0.15726932967781454,73.37510016280858
I000167,0.7546441845867042,-1.0183009945509711,-0.13942448084251,-0.6622903871953256,-1.5368716561627433,-1.7633056120622355,1.6677295679275106,-1.1599498724488226,-0.1337502887715912,1.2946281853898243,0.7754377215586953,0.09535272497795476,-0.0083683887585189,1.4685355564479903,-0.2592029052693825,428,1974,0.07537181161071792,0.25558805106767024,0.16623332971474908,0.15563419499230982,0.11187189483550625,0.1448939385545692,0.09040677922447751,22.098216379424528
I000168,-0.309207707103236,0.42362490711547374,-0.3159570373449593,1.0957698726974356,-1.375029534685076,-0.7708749387680535,1.522079228457813,-0.37790302720387553,0.6592714333165313,0.24454126202609414,0.3325980087207567,-0.9773885672398656,0.39506273203449654,0.7726834599080632,1.3780136636970488,314,1993,0.15806541963783516,0.07487453740688102,0.2892266343721368,0.07631949446198895,0.02963839151757711,0.2037719193169161,0.16810360328666504,20.635138434832573
